time_us,capture_1_v,capture_2_v
5.198400000000000176e+01,-8.023679999999999701e-01,-8.000490000000000101e-01
5.199199999999999733e+01,-7.999270000000000547e-01,-8.005370000000000541e-01
5.200000000000000000e+01,-7.996830000000000327e-01,-8.010249999999999870e-01
5.200800000000000267e+01,-8.029789999999999983e-01,-8.004149999999999876e-01
5.201599999999999824e+01,-8.010249999999999870e-01,-8.002930000000000321e-01
5.202400000000000091e+01,-8.021239999999999482e-01,-8.005370000000000541e-01
5.203199999999999648e+01,-8.005370000000000541e-01,-8.005370000000000541e-01
5.204000000000000625e+01,-8.022460000000000147e-01,-8.018800000000000372e-01
5.204800000000000182e+01,-8.015139999999999487e-01,-8.013919999999999932e-01
5.205599999999999739e+01,-8.021239999999999482e-01,-8.006590000000000096e-01
5.206400000000000006e+01,-8.012700000000000378e-01,-8.000490000000000101e-01
5.207199999999999562e+01,-8.001709999999999656e-01,-8.011470000000000535e-01
5.208000000000000540e+01,-8.020019999999999927e-01,-8.012700000000000378e-01
5.208800000000000097e+01,-8.009030000000000316e-01,-8.011470000000000535e-01
5.209599999999999653e+01,-8.012700000000000378e-01,-8.009030000000000316e-01
5.210399999999999920e+01,-8.026119999999999921e-01,-8.005370000000000541e-01
5.211200000000000188e+01,-7.999270000000000547e-01,-8.012700000000000378e-01
5.212000000000000455e+01,-8.026119999999999921e-01,-7.996830000000000327e-01
5.212800000000000011e+01,-8.016360000000000152e-01,-8.005370000000000541e-01
5.213599999999999568e+01,-8.012700000000000378e-01,-8.016360000000000152e-01
5.214399999999999835e+01,-8.020019999999999927e-01,-8.010249999999999870e-01
5.215200000000000102e+01,-8.012700000000000378e-01,-7.999270000000000547e-01
5.216000000000000369e+01,-8.001709999999999656e-01,-8.009030000000000316e-01
5.216799999999999926e+01,-8.016360000000000152e-01,-8.004149999999999876e-01
5.217600000000000193e+01,-8.011470000000000535e-01,-8.013919999999999932e-01
5.218399999999999750e+01,-8.010249999999999870e-01,-8.001709999999999656e-01
5.219200000000000017e+01,-8.016360000000000152e-01,-8.004149999999999876e-01
5.220000000000000284e+01,-8.006590000000000096e-01,-8.012700000000000378e-01
5.220799999999999841e+01,-8.002930000000000321e-01,-8.015139999999999487e-01
5.221600000000000108e+01,-8.020019999999999927e-01,-8.009030000000000316e-01
5.222399999999999665e+01,-8.011470000000000535e-01,-8.012700000000000378e-01
5.223199999999999932e+01,-8.021239999999999482e-01,-8.006590000000000096e-01
5.224000000000000199e+01,-8.016360000000000152e-01,-8.000490000000000101e-01
5.224799999999999756e+01,-7.994379999999999820e-01,-8.001709999999999656e-01
5.225600000000000023e+01,-8.023679999999999701e-01,-8.001709999999999656e-01
5.226400000000000290e+01,-8.006590000000000096e-01,-8.005370000000000541e-01
5.227199999999999847e+01,-8.009030000000000316e-01,-8.005370000000000541e-01
5.228000000000000114e+01,-8.016360000000000152e-01,-8.002930000000000321e-01
5.228799999999999670e+01,-8.011470000000000535e-01,-8.011470000000000535e-01
5.229599999999999937e+01,-8.005370000000000541e-01,-8.010249999999999870e-01
5.230400000000000205e+01,-8.011470000000000535e-01,-8.026119999999999921e-01
5.231200000000000472e+01,-8.010249999999999870e-01,-8.006590000000000096e-01
5.232000000000000028e+01,-8.012700000000000378e-01,-8.001709999999999656e-01
5.232799999999999585e+01,-8.016360000000000152e-01,-8.021239999999999482e-01
5.233599999999999852e+01,-8.015139999999999487e-01,-8.011470000000000535e-01
5.234400000000000119e+01,-7.999270000000000547e-01,-8.009030000000000316e-01
5.235200000000000387e+01,-8.010249999999999870e-01,-8.001709999999999656e-01
5.235999999999999943e+01,-8.012700000000000378e-01,-8.001709999999999656e-01
5.236799999999999500e+01,-8.018800000000000372e-01,-8.018800000000000372e-01
5.237600000000000477e+01,-8.005370000000000541e-01,-8.009030000000000316e-01
5.238400000000000034e+01,-8.015139999999999487e-01,-8.009030000000000316e-01
5.239200000000000301e+01,-8.013919999999999932e-01,-8.010249999999999870e-01
5.239999999999999858e+01,-8.006590000000000096e-01,-8.013919999999999932e-01
5.240799999999999415e+01,-8.006590000000000096e-01,-8.012700000000000378e-01
5.241600000000000392e+01,-8.015139999999999487e-01,-8.016360000000000152e-01
5.242399999999999949e+01,-8.013919999999999932e-01,-8.010249999999999870e-01
5.243200000000000216e+01,-8.015139999999999487e-01,-8.012700000000000378e-01
5.243999999999999773e+01,-8.009030000000000316e-01,-8.018800000000000372e-01
5.244800000000000040e+01,-8.021239999999999482e-01,-8.006590000000000096e-01
5.245600000000000307e+01,-8.015139999999999487e-01,-8.016360000000000152e-01
5.246399999999999864e+01,-8.010249999999999870e-01,-8.013919999999999932e-01
5.247200000000000131e+01,-8.020019999999999927e-01,-7.996830000000000327e-01
5.247999999999999687e+01,-8.016360000000000152e-01,-8.002930000000000321e-01
5.248799999999999955e+01,-8.010249999999999870e-01,-8.015139999999999487e-01
5.249600000000000222e+01,-8.018800000000000372e-01,-7.993160000000000265e-01
5.250399999999999778e+01,-8.005370000000000541e-01,-8.021239999999999482e-01
5.251200000000000045e+01,-8.023679999999999701e-01,-8.015139999999999487e-01
5.251999999999999602e+01,-8.011470000000000535e-01,-8.013919999999999932e-01
5.252800000000000580e+01,-8.016360000000000152e-01,-8.004149999999999876e-01
5.253600000000000136e+01,-8.005370000000000541e-01,-8.000490000000000101e-01
5.254399999999999693e+01,-8.011470000000000535e-01,-8.013919999999999932e-01
5.255199999999999960e+01,-8.016360000000000152e-01,-8.010249999999999870e-01
5.255999999999999517e+01,-8.024900000000000366e-01,-8.012700000000000378e-01
5.256800000000000495e+01,-7.996830000000000327e-01,-8.004149999999999876e-01
5.257600000000000051e+01,-8.013919999999999932e-01,-8.010249999999999870e-01
5.258399999999999608e+01,-8.013919999999999932e-01,-8.016360000000000152e-01
5.259199999999999875e+01,-8.004149999999999876e-01,-8.005370000000000541e-01
5.259999999999999432e+01,-8.021239999999999482e-01,-8.001709999999999656e-01
5.260800000000000409e+01,-8.010249999999999870e-01,-8.013919999999999932e-01
5.261599999999999966e+01,-8.009030000000000316e-01,-8.016360000000000152e-01
5.262400000000000233e+01,-8.002930000000000321e-01,-8.012700000000000378e-01
5.263199999999999790e+01,-8.011470000000000535e-01,-8.009030000000000316e-01
5.264000000000000057e+01,-8.013919999999999932e-01,-8.001709999999999656e-01
5.264800000000000324e+01,-8.001709999999999656e-01,-8.004149999999999876e-01
5.265599999999999881e+01,-8.012700000000000378e-01,-8.012700000000000378e-01
5.266400000000000148e+01,-8.009030000000000316e-01,-8.000490000000000101e-01
5.267199999999999704e+01,-8.009030000000000316e-01,-8.018800000000000372e-01
5.267999999999999972e+01,-8.028560000000000141e-01,-8.029789999999999983e-01
5.268800000000000239e+01,-8.011470000000000535e-01,-8.001709999999999656e-01
5.269599999999999795e+01,-8.012700000000000378e-01,-8.009030000000000316e-01
5.270400000000000063e+01,-8.012700000000000378e-01,-8.004149999999999876e-01
5.271199999999999619e+01,-7.996830000000000327e-01,-8.013919999999999932e-01
5.271999999999999886e+01,-8.009030000000000316e-01,-8.002930000000000321e-01
5.272800000000000153e+01,-8.021239999999999482e-01,-8.009030000000000316e-01
5.273599999999999710e+01,-8.001709999999999656e-01,-8.010249999999999870e-01
5.274399999999999977e+01,-8.000490000000000101e-01,-8.011470000000000535e-01
5.275200000000000244e+01,-8.005370000000000541e-01,-8.016360000000000152e-01
5.276000000000000512e+01,-8.024900000000000366e-01,-8.002930000000000321e-01
5.276800000000000068e+01,-8.006590000000000096e-01,-8.005370000000000541e-01
5.277599999999999625e+01,-7.995609999999999662e-01,-8.005370000000000541e-01
5.278399999999999892e+01,-8.015139999999999487e-01,-8.011470000000000535e-01
5.279200000000000159e+01,-8.016360000000000152e-01,-8.004149999999999876e-01
5.280000000000000426e+01,-8.010249999999999870e-01,-7.996830000000000327e-01
5.280799999999999983e+01,-8.012700000000000378e-01,-8.004149999999999876e-01
5.281599999999999540e+01,-8.020019999999999927e-01,-8.012700000000000378e-01
5.282399999999999807e+01,-8.020019999999999927e-01,-8.009030000000000316e-01
5.283200000000000074e+01,-8.013919999999999932e-01,-8.013919999999999932e-01
5.284000000000000341e+01,-8.013919999999999932e-01,-8.002930000000000321e-01
5.284799999999999898e+01,-8.013919999999999932e-01,-8.015139999999999487e-01
5.285599999999999454e+01,-8.010249999999999870e-01,-8.000490000000000101e-01
5.286399999999999721e+01,-8.013919999999999932e-01,-8.012700000000000378e-01
5.287199999999999989e+01,-8.011470000000000535e-01,-8.022460000000000147e-01
5.288000000000000256e+01,-8.021239999999999482e-01,-8.012700000000000378e-01
5.288799999999999812e+01,-8.015139999999999487e-01,-8.011470000000000535e-01
5.289600000000000080e+01,-8.016360000000000152e-01,-8.013919999999999932e-01
5.290400000000000347e+01,-8.022460000000000147e-01,-8.013919999999999932e-01
5.291199999999999903e+01,-7.996830000000000327e-01,-8.005370000000000541e-01
5.292000000000000171e+01,-8.011470000000000535e-01,-8.010249999999999870e-01
5.292799999999999727e+01,-8.018800000000000372e-01,-8.016360000000000152e-01
5.293599999999999994e+01,-8.006590000000000096e-01,-8.001709999999999656e-01
5.294400000000000261e+01,-8.013919999999999932e-01,-8.016360000000000152e-01
5.295199999999999818e+01,-8.016360000000000152e-01,-8.021239999999999482e-01
5.296000000000000085e+01,-8.006590000000000096e-01,-8.005370000000000541e-01
5.296799999999999642e+01,-8.022460000000000147e-01,-8.010249999999999870e-01
5.297599999999999909e+01,-8.016360000000000152e-01,-8.013919999999999932e-01
5.298400000000000176e+01,-8.002930000000000321e-01,-8.006590000000000096e-01
5.299199999999999733e+01,-8.010249999999999870e-01,-8.000490000000000101e-01
5.300000000000000000e+01,-8.010249999999999870e-01,-7.999270000000000547e-01
5.300799999999999557e+01,-8.015139999999999487e-01,-7.993160000000000265e-01
5.301600000000000534e+01,-8.020019999999999927e-01,-8.006590000000000096e-01
5.302400000000000091e+01,-8.006590000000000096e-01,-8.009030000000000316e-01
5.303200000000000358e+01,-8.005370000000000541e-01,-8.004149999999999876e-01
5.303999999999999915e+01,-8.005370000000000541e-01,-8.005370000000000541e-01
5.304799999999999471e+01,-8.015139999999999487e-01,-8.011470000000000535e-01
5.305600000000000449e+01,-7.999270000000000547e-01,-8.013919999999999932e-01
5.306400000000000006e+01,-8.021239999999999482e-01,-8.020019999999999927e-01
5.307200000000000273e+01,-8.011470000000000535e-01,-8.026119999999999921e-01
5.307999999999999829e+01,-8.005370000000000541e-01,-8.009030000000000316e-01
5.308799999999999386e+01,-8.015139999999999487e-01,-8.016360000000000152e-01
5.309600000000000364e+01,-7.995609999999999662e-01,-7.989500000000000490e-01
5.310399999999999920e+01,-8.004149999999999876e-01,-8.002930000000000321e-01
5.311200000000000188e+01,-8.002930000000000321e-01,-8.013919999999999932e-01
5.311999999999999744e+01,-8.004149999999999876e-01,-8.020019999999999927e-01
5.312800000000000011e+01,-8.018800000000000372e-01,-8.011470000000000535e-01
5.313600000000000279e+01,-7.996830000000000327e-01,-8.015139999999999487e-01
5.314399999999999835e+01,-8.011470000000000535e-01,-8.002930000000000321e-01
5.315200000000000102e+01,-8.004149999999999876e-01,-8.010249999999999870e-01
5.315999999999999659e+01,-7.999270000000000547e-01,-8.010249999999999870e-01
5.316800000000000637e+01,-8.012700000000000378e-01,-8.011470000000000535e-01
5.317600000000000193e+01,-8.020019999999999927e-01,-7.995609999999999662e-01
5.318399999999999750e+01,-8.022460000000000147e-01,-8.013919999999999932e-01
5.319200000000000017e+01,-8.013919999999999932e-01,-8.020019999999999927e-01
5.319999999999999574e+01,-7.996830000000000327e-01,-8.004149999999999876e-01
5.320800000000000551e+01,-8.018800000000000372e-01,-8.005370000000000541e-01
5.321600000000000108e+01,-8.010249999999999870e-01,-8.005370000000000541e-01
5.322399999999999665e+01,-8.016360000000000152e-01,-8.000490000000000101e-01
5.323199999999999932e+01,-8.001709999999999656e-01,-8.011470000000000535e-01
5.324000000000000199e+01,-8.005370000000000541e-01,-8.015139999999999487e-01
5.324800000000000466e+01,-8.022460000000000147e-01,-8.011470000000000535e-01
5.325600000000000023e+01,-8.010249999999999870e-01,-8.012700000000000378e-01
5.326399999999999579e+01,-8.010249999999999870e-01,-8.002930000000000321e-01
5.327199999999999847e+01,-8.023679999999999701e-01,-8.001709999999999656e-01
5.328000000000000114e+01,-8.009030000000000316e-01,-8.005370000000000541e-01
5.328800000000000381e+01,-8.011470000000000535e-01,-8.005370000000000541e-01
5.329599999999999937e+01,-8.013919999999999932e-01,-8.011470000000000535e-01
5.330400000000000205e+01,-8.010249999999999870e-01,-8.005370000000000541e-01
5.331199999999999761e+01,-8.005370000000000541e-01,-7.991939999999999600e-01
5.332000000000000028e+01,-8.004149999999999876e-01,-8.011470000000000535e-01
5.332800000000000296e+01,-8.004149999999999876e-01,-8.000490000000000101e-01
5.333599999999999852e+01,-8.005370000000000541e-01,-8.012700000000000378e-01
5.334400000000000119e+01,-8.015139999999999487e-01,-8.016360000000000152e-01
5.335199999999999676e+01,-8.016360000000000152e-01,-8.010249999999999870e-01
5.335999999999999943e+01,-8.022460000000000147e-01,-8.012700000000000378e-01
5.336800000000000210e+01,-8.012700000000000378e-01,-8.024900000000000366e-01
5.337599999999999767e+01,-8.010249999999999870e-01,-8.018800000000000372e-01
5.338400000000000034e+01,-8.013919999999999932e-01,-8.004149999999999876e-01
5.339200000000000301e+01,-8.005370000000000541e-01,-8.011470000000000535e-01
5.339999999999999858e+01,-8.009030000000000316e-01,-8.001709999999999656e-01
5.340800000000000125e+01,-8.011470000000000535e-01,-8.024900000000000366e-01
5.341599999999999682e+01,-8.005370000000000541e-01,-8.005370000000000541e-01
5.342399999999999949e+01,-8.009030000000000316e-01,-8.011470000000000535e-01
5.343200000000000216e+01,-8.013919999999999932e-01,-8.011470000000000535e-01
5.344000000000000483e+01,-8.020019999999999927e-01,-8.001709999999999656e-01
5.344800000000000040e+01,-8.006590000000000096e-01,-7.996830000000000327e-01
5.345599999999999596e+01,-8.010249999999999870e-01,-8.023679999999999701e-01
5.346399999999999864e+01,-8.011470000000000535e-01,-7.990720000000000045e-01
5.347200000000000131e+01,-8.009030000000000316e-01,-8.020019999999999927e-01
5.348000000000000398e+01,-7.999270000000000547e-01,-8.021239999999999482e-01
5.348799999999999955e+01,-8.002930000000000321e-01,-8.001709999999999656e-01
5.349599999999999511e+01,-8.015139999999999487e-01,-8.011470000000000535e-01
5.350400000000000489e+01,-8.004149999999999876e-01,-8.009030000000000316e-01
5.351200000000000045e+01,-8.009030000000000316e-01,-8.009030000000000316e-01
5.352000000000000313e+01,-8.013919999999999932e-01,-8.011470000000000535e-01
5.352799999999999869e+01,-8.000490000000000101e-01,-8.001709999999999656e-01
5.353599999999999426e+01,-8.011470000000000535e-01,-8.016360000000000152e-01
5.354400000000000404e+01,-8.006590000000000096e-01,-8.009030000000000316e-01
5.355199999999999960e+01,-8.009030000000000316e-01,-7.994379999999999820e-01
5.356000000000000227e+01,-8.013919999999999932e-01,-8.005370000000000541e-01
5.356799999999999784e+01,-8.013919999999999932e-01,-8.016360000000000152e-01
5.357599999999999341e+01,-8.010249999999999870e-01,-7.994379999999999820e-01
5.358400000000000318e+01,-8.013919999999999932e-01,-8.001709999999999656e-01
5.359199999999999875e+01,-8.023679999999999701e-01,-8.004149999999999876e-01
5.360000000000000142e+01,-7.995609999999999662e-01,-8.006590000000000096e-01
5.360799999999999699e+01,-8.013919999999999932e-01,-8.006590000000000096e-01
5.361599999999999966e+01,-8.016360000000000152e-01,-8.004149999999999876e-01
5.362400000000000233e+01,-7.995609999999999662e-01,-8.016360000000000152e-01
5.363199999999999790e+01,-8.016360000000000152e-01,-8.006590000000000096e-01
5.364000000000000057e+01,-8.010249999999999870e-01,-8.009030000000000316e-01
5.364799999999999613e+01,-8.011470000000000535e-01,-8.009030000000000316e-01
5.365600000000000591e+01,-8.015139999999999487e-01,-8.024900000000000366e-01
5.366400000000000148e+01,-8.012700000000000378e-01,-8.001709999999999656e-01
5.367199999999999704e+01,-8.018800000000000372e-01,-8.004149999999999876e-01
5.367999999999999972e+01,-8.021239999999999482e-01,-8.015139999999999487e-01
5.368799999999999528e+01,-8.011470000000000535e-01,-8.006590000000000096e-01
5.369600000000000506e+01,-8.002930000000000321e-01,-8.011470000000000535e-01
5.370400000000000063e+01,-8.012700000000000378e-01,-8.022460000000000147e-01
5.371199999999999619e+01,-8.018800000000000372e-01,-8.004149999999999876e-01
5.371999999999999886e+01,-8.016360000000000152e-01,-8.013919999999999932e-01
5.372799999999999443e+01,-8.002930000000000321e-01,-8.015139999999999487e-01
5.373600000000000421e+01,-8.011470000000000535e-01,-8.000490000000000101e-01
5.374399999999999977e+01,-8.015139999999999487e-01,-8.000490000000000101e-01
5.375200000000000244e+01,-8.024900000000000366e-01,-8.010249999999999870e-01
5.375999999999999801e+01,-8.011470000000000535e-01,-8.000490000000000101e-01
5.376800000000000068e+01,-8.004149999999999876e-01,-8.004149999999999876e-01
5.377600000000000335e+01,-8.009030000000000316e-01,-8.015139999999999487e-01
5.378399999999999892e+01,-8.009030000000000316e-01,-8.004149999999999876e-01
5.379200000000000159e+01,-8.009030000000000316e-01,-8.005370000000000541e-01
5.379999999999999716e+01,-8.010249999999999870e-01,-8.006590000000000096e-01
5.380799999999999983e+01,-8.020019999999999927e-01,-8.021239999999999482e-01
5.381600000000000250e+01,-8.016360000000000152e-01,-8.012700000000000378e-01
5.382399999999999807e+01,-8.018800000000000372e-01,-8.011470000000000535e-01
5.383200000000000074e+01,-8.016360000000000152e-01,-8.006590000000000096e-01
5.383999999999999631e+01,-8.001709999999999656e-01,-8.002930000000000321e-01
5.384799999999999898e+01,-8.016360000000000152e-01,-8.006590000000000096e-01
5.385600000000000165e+01,-8.013919999999999932e-01,-8.002930000000000321e-01
5.386399999999999721e+01,-8.011470000000000535e-01,-8.000490000000000101e-01
5.387199999999999989e+01,-7.994379999999999820e-01,-8.013919999999999932e-01
5.388000000000000256e+01,-8.010249999999999870e-01,-8.000490000000000101e-01
5.388800000000000523e+01,-8.016360000000000152e-01,-8.018800000000000372e-01
5.389600000000000080e+01,-8.006590000000000096e-01,-8.022460000000000147e-01
5.390399999999999636e+01,-8.012700000000000378e-01,-8.016360000000000152e-01
5.391199999999999903e+01,-8.018800000000000372e-01,-8.002930000000000321e-01
5.392000000000000171e+01,-8.011470000000000535e-01,-8.002930000000000321e-01
5.392800000000000438e+01,-8.013919999999999932e-01,-8.005370000000000541e-01
5.393599999999999994e+01,-8.006590000000000096e-01,-7.994379999999999820e-01
5.394399999999999551e+01,-8.010249999999999870e-01,-8.009030000000000316e-01
5.395199999999999818e+01,-8.006590000000000096e-01,-7.996830000000000327e-01
5.396000000000000085e+01,-8.015139999999999487e-01,-8.016360000000000152e-01
5.396800000000000352e+01,-8.018800000000000372e-01,-8.009030000000000316e-01
5.397599999999999909e+01,-7.994379999999999820e-01,-8.011470000000000535e-01
5.398399999999999466e+01,-8.010249999999999870e-01,-8.009030000000000316e-01
5.399199999999999733e+01,-8.012700000000000378e-01,-8.001709999999999656e-01
5.400000000000000000e+01,-8.010249999999999870e-01,-8.011470000000000535e-01
5.400800000000000267e+01,-8.026119999999999921e-01,-8.006590000000000096e-01
5.401599999999999824e+01,-8.009030000000000316e-01,-8.012700000000000378e-01
5.402400000000000091e+01,-8.016360000000000152e-01,-8.011470000000000535e-01
5.403200000000000358e+01,-8.021239999999999482e-01,-8.010249999999999870e-01
5.403999999999999915e+01,-8.005370000000000541e-01,-8.004149999999999876e-01
5.404800000000000182e+01,-8.015139999999999487e-01,-8.006590000000000096e-01
5.405599999999999739e+01,-8.002930000000000321e-01,-8.016360000000000152e-01
5.406400000000000006e+01,-8.016360000000000152e-01,-8.010249999999999870e-01
5.407200000000000273e+01,-8.013919999999999932e-01,-8.013919999999999932e-01
5.407999999999999829e+01,-8.005370000000000541e-01,-8.006590000000000096e-01
5.408800000000000097e+01,-8.016360000000000152e-01,-8.010249999999999870e-01
5.409599999999999653e+01,-8.016360000000000152e-01,-7.999270000000000547e-01
5.410399999999999920e+01,-8.004149999999999876e-01,-8.009030000000000316e-01
5.411200000000000188e+01,-8.020019999999999927e-01,-8.012700000000000378e-01
5.411999999999999744e+01,-8.005370000000000541e-01,-8.005370000000000541e-01
5.412800000000000011e+01,-8.020019999999999927e-01,-8.001709999999999656e-01
5.413599999999999568e+01,-8.009030000000000316e-01,-8.013919999999999932e-01
5.414400000000000546e+01,-8.016360000000000152e-01,-8.012700000000000378e-01
5.415200000000000102e+01,-8.012700000000000378e-01,-8.006590000000000096e-01
5.416000000000000369e+01,-8.013919999999999932e-01,-8.009030000000000316e-01
5.416799999999999926e+01,-8.012700000000000378e-01,-7.994379999999999820e-01
5.417599999999999483e+01,-8.006590000000000096e-01,-8.015139999999999487e-01
5.418400000000000460e+01,-8.021239999999999482e-01,-7.993160000000000265e-01
5.419200000000000017e+01,-8.005370000000000541e-01,-8.004149999999999876e-01
5.420000000000000284e+01,-8.004149999999999876e-01,-8.013919999999999932e-01
5.420799999999999841e+01,-8.013919999999999932e-01,-7.999270000000000547e-01
5.421599999999999397e+01,-8.006590000000000096e-01,-8.020019999999999927e-01
5.422400000000000375e+01,-8.001709999999999656e-01,-8.004149999999999876e-01
5.423199999999999932e+01,-8.021239999999999482e-01,-8.013919999999999932e-01
5.424000000000000199e+01,-8.006590000000000096e-01,-8.005370000000000541e-01
5.424799999999999756e+01,-8.020019999999999927e-01,-8.000490000000000101e-01
5.425600000000000023e+01,-8.015139999999999487e-01,-8.012700000000000378e-01
5.426400000000000290e+01,-8.006590000000000096e-01,-8.011470000000000535e-01
5.427199999999999847e+01,-8.001709999999999656e-01,-8.016360000000000152e-01
5.428000000000000114e+01,-8.016360000000000152e-01,-8.004149999999999876e-01
5.428799999999999670e+01,-8.009030000000000316e-01,-8.010249999999999870e-01
5.429600000000000648e+01,-8.021239999999999482e-01,-8.006590000000000096e-01
5.430400000000000205e+01,-8.011470000000000535e-01,-7.993160000000000265e-01
5.431199999999999761e+01,-8.011470000000000535e-01,-8.009030000000000316e-01
5.432000000000000028e+01,-8.023679999999999701e-01,-8.011470000000000535e-01
5.432799999999999585e+01,-8.005370000000000541e-01,-8.015139999999999487e-01
5.433600000000000563e+01,-7.996830000000000327e-01,-8.002930000000000321e-01
5.434400000000000119e+01,-8.011470000000000535e-01,-8.004149999999999876e-01
5.435199999999999676e+01,-8.015139999999999487e-01,-8.018800000000000372e-01
5.435999999999999943e+01,-8.009030000000000316e-01,-8.011470000000000535e-01
5.436799999999999500e+01,-8.002930000000000321e-01,-8.006590000000000096e-01
5.437600000000000477e+01,-8.011470000000000535e-01,-8.009030000000000316e-01
5.438400000000000034e+01,-8.021239999999999482e-01,-8.004149999999999876e-01
5.439199999999999591e+01,-8.013919999999999932e-01,-8.011470000000000535e-01
5.439999999999999858e+01,-8.013919999999999932e-01,-8.018800000000000372e-01
5.440800000000000125e+01,-8.013919999999999932e-01,-8.006590000000000096e-01
5.441600000000000392e+01,-8.011470000000000535e-01,-8.011470000000000535e-01
5.442399999999999949e+01,-8.011470000000000535e-01,-8.026119999999999921e-01
5.443200000000000216e+01,-8.010249999999999870e-01,-8.013919999999999932e-01
5.443999999999999773e+01,-8.022460000000000147e-01,-8.021239999999999482e-01
5.444800000000000040e+01,-8.010249999999999870e-01,-8.004149999999999876e-01
5.445600000000000307e+01,-8.011470000000000535e-01,-8.005370000000000541e-01
5.446399999999999864e+01,-8.021239999999999482e-01,-8.011470000000000535e-01
5.447200000000000131e+01,-8.012700000000000378e-01,-8.013919999999999932e-01
5.447999999999999687e+01,-8.020019999999999927e-01,-8.009030000000000316e-01
5.448799999999999955e+01,-8.001709999999999656e-01,-8.021239999999999482e-01
5.449600000000000222e+01,-8.024900000000000366e-01,-8.011470000000000535e-01
5.450399999999999778e+01,-8.028560000000000141e-01,-8.005370000000000541e-01
5.451200000000000045e+01,-8.015139999999999487e-01,-7.993160000000000265e-01
5.452000000000000313e+01,-8.026119999999999921e-01,-8.013919999999999932e-01
5.452799999999999869e+01,-8.016360000000000152e-01,-7.996830000000000327e-01
5.453600000000000136e+01,-8.010249999999999870e-01,-8.000490000000000101e-01
5.454399999999999693e+01,-8.009030000000000316e-01,-8.006590000000000096e-01
5.455199999999999960e+01,-8.006590000000000096e-01,-8.001709999999999656e-01
5.456000000000000227e+01,-7.996830000000000327e-01,-8.011470000000000535e-01
5.456800000000000495e+01,-8.018800000000000372e-01,-8.011470000000000535e-01
5.457600000000000051e+01,-8.020019999999999927e-01,-8.015139999999999487e-01
5.458399999999999608e+01,-8.015139999999999487e-01,-8.018800000000000372e-01
5.459199999999999875e+01,-8.011470000000000535e-01,-8.005370000000000541e-01
5.460000000000000142e+01,-8.015139999999999487e-01,-8.000490000000000101e-01
5.460800000000000409e+01,-8.005370000000000541e-01,-8.013919999999999932e-01
5.461599999999999966e+01,-8.015139999999999487e-01,-8.012700000000000378e-01
5.462399999999999523e+01,-8.005370000000000541e-01,-8.002930000000000321e-01
5.463199999999999790e+01,-8.021239999999999482e-01,-8.009030000000000316e-01
5.464000000000000057e+01,-8.006590000000000096e-01,-8.021239999999999482e-01
5.464800000000000324e+01,-8.013919999999999932e-01,-8.006590000000000096e-01
5.465599999999999881e+01,-7.999270000000000547e-01,-8.001709999999999656e-01
5.466399999999999437e+01,-8.016360000000000152e-01,-8.016360000000000152e-01
5.467200000000000415e+01,-7.999270000000000547e-01,-8.004149999999999876e-01
5.467999999999999972e+01,-8.005370000000000541e-01,-8.015139999999999487e-01
5.468800000000000239e+01,-8.022460000000000147e-01,-8.000490000000000101e-01
5.469599999999999795e+01,-8.020019999999999927e-01,-8.015139999999999487e-01
5.470399999999999352e+01,-8.005370000000000541e-01,-8.002930000000000321e-01
5.471200000000000330e+01,-8.020019999999999927e-01,-8.001709999999999656e-01
5.471999999999999886e+01,-8.009030000000000316e-01,-8.009030000000000316e-01
5.472800000000000153e+01,-8.013919999999999932e-01,-8.006590000000000096e-01
5.473599999999999710e+01,-8.011470000000000535e-01,-8.012700000000000378e-01
5.474399999999999977e+01,-8.011470000000000535e-01,-8.004149999999999876e-01
5.475200000000000244e+01,-8.026119999999999921e-01,-8.002930000000000321e-01
5.475999999999999801e+01,-8.004149999999999876e-01,-8.021239999999999482e-01
5.476800000000000068e+01,-8.002930000000000321e-01,-8.006590000000000096e-01
5.477599999999999625e+01,-8.013919999999999932e-01,-8.015139999999999487e-01
5.478400000000000603e+01,-7.993160000000000265e-01,-8.011470000000000535e-01
5.479200000000000159e+01,-8.016360000000000152e-01,-7.999270000000000547e-01
5.479999999999999716e+01,-8.006590000000000096e-01,-8.002930000000000321e-01
5.480799999999999983e+01,-7.991939999999999600e-01,-8.004149999999999876e-01
5.481599999999999540e+01,-8.015139999999999487e-01,-8.010249999999999870e-01
5.482400000000000517e+01,-8.016360000000000152e-01,-8.006590000000000096e-01
5.483200000000000074e+01,-8.006590000000000096e-01,-8.016360000000000152e-01
5.483999999999999631e+01,-8.016360000000000152e-01,-8.012700000000000378e-01
5.484799999999999898e+01,-8.016360000000000152e-01,-8.005370000000000541e-01
5.485599999999999454e+01,-8.022460000000000147e-01,-8.018800000000000372e-01
5.486400000000000432e+01,-8.016360000000000152e-01,-8.012700000000000378e-01
5.487199999999999989e+01,-8.006590000000000096e-01,-8.005370000000000541e-01
5.488000000000000256e+01,-8.006590000000000096e-01,-8.010249999999999870e-01
5.488799999999999812e+01,-8.004149999999999876e-01,-8.010249999999999870e-01
5.489600000000000080e+01,-8.021239999999999482e-01,-8.009030000000000316e-01
5.490400000000000347e+01,-8.016360000000000152e-01,-8.001709999999999656e-01
5.491199999999999903e+01,-8.013919999999999932e-01,-8.000490000000000101e-01
